Gain [dB],Phase [rads.],Amplitude [dBm],Frequency [Hz]
5.169620253164557,1.9088157895229125,7.344975492355874e-13,0.0
5.169620253164557,1.9883497807530337,2.920734344452239e-12,0.0
5.169620253164557,2.0678837719831553,2.133084667456567e-13,0.0
5.169620253164557,2.1474177632132765,5.125163168104753e-15,0.0
5.169620253164557,2.2269517544433977,1.9172465023747534e-14,0.0
5.169620253164557,2.3064857456735193,1.1532049041082575e-14,0.0
5.169620253164557,2.3860197369036404,192592545441024.94,10037523.771438077
5.169620253164557,2.465553728133762,204255837557051.7,8985257.8348816
5.169620253164557,2.5450877193638832,215791763660940.84,7926159.002633197
5.169620253164557,2.6246217105940044,225613404419141.1,6873893.066076722
5.169620253164557,2.704155701824126,234376822064513.94,5821627.129520245
5.169620253164557,2.783689693054247,241572077236202.47,4762528.297271844
5.169620253164557,2.863223684284369,247168225356345.22,3703429.465023443
5.169620253164557,2.94275767551449,251762707688437.5,2651163.528466966
5.169620253164557,3.022291666744611,254702863926229.62,1592064.6962185649
5.169620253164557,3.1018256579747328,256063965189279.38,532965.8639701634
5.169620253164557,3.181359649204854,256212320862944.1,-532965.8639701634
5.169620253164557,3.2608936404349755,254754140824560.06,-1592064.6962185649
5.169620253164557,3.3404276316650967,251609601743876.38,-2651163.528466966
5.169620253164557,3.419961622895218,247291802221258.25,-3703429.465023443
5.169620253164557,3.4994956141253395,241573739671509.25,-4762528.297271844
5.169620253164557,3.5790296053554607,234238457742174.88,-5821627.129520245
5.169620253164557,3.6585635965855823,225688393209147.34,-6873893.066076722
5.169620253164557,3.7380975878157034,215859559763401.94,-7926159.002633197
5.169620253164557,3.817631579045825,204309933135628.7,-8985257.8348816
5.169620253164557,3.8971655702759462,191203258520275.12,-10037523.771438077
5.169620253164557,3.9766995615060674,4.818811719969838e-16,0.0
5.169620253164557,4.056233552736189,1.7009673121702227e-13,0.0
5.169620253164557,4.135767543966311,2.437143221332796e-15,0.0
5.169620253164557,4.215301535196431,5.184611154484167e-13,0.0
5.169620253164557,4.294835526426553,1.1959001325679788e-14,0.0
5.169620253164557,4.374369517656675,2.4204775682081887e-13,0.0
5.169620253164557,4.453903508886795,1.242960006514276e-14,0.0
5.169620253164557,4.533437500116917,2.0210237832737107e-14,0.0
5.169620253164557,4.6129714913470385,2.4304764673267273e-14,0.0
5.169620253164557,4.692505482577159,9.998596043644144e-14,0.0
5.169620253164557,4.772039473807281,7.579219374101847e-14,0.0
5.169620253164557,4.8515734650374025,2.6988392071737497e-13,0.0
5.169620253164557,4.931107456267524,5.364949929867834e-13,0.0
5.169620253164557,5.010641447497645,1.0389114878127435e-12,0.0
5.169620253164557,5.0901754387277665,1.28073109151307e-13,0.0
5.169620253164557,5.169709429957888,1.9278257836198249e-13,0.0
5.169620253164557,5.249243421188009,1.3311768579571183e-13,0.0
5.169620253164557,5.32877741241813,4.3434172095956656e-13,0.0
5.169620253164557,5.408311403648252,3.651204399055924e-14,0.0
5.169620253164557,5.487845394878374,1.4847353635261938e-13,0.0
5.169620253164557,5.567379386108494,1.4612541075457692e-14,0.0
5.169620253164557,5.646913377338616,9.319786546815081e-14,0.0
5.169620253164557,5.726447368568738,8.455259875064091e-14,0.0
5.169620253164557,5.805981359798858,5.563532320783666e-14,0.0
5.169620253164557,5.88551535102898,1.050604549935659e-12,0.0
5.169620253164557,5.9650493422591016,1.4093159694181417e-13,0.0
5.169620253164557,6.044583333489222,1.1564983866255052e-13,0.0
5.169620253164557,6.124117324719344,1.0161257515039191e-13,0.0
5.169620253164557,6.2036513159494655,1.2117559696210173e-13,0.0
5.169620253164557,6.283185307179586,2.4210986912711772e-14,0.0
5.225316455696203,0.0,5.927579411645393e-13,0.0
5.225316455696203,0.07953399123012135,4.786519378084365e-13,0.0
5.225316455696203,0.1590679824602427,1.4918508993599426e-12,0.0
5.225316455696203,0.23860197369036407,3.266317441461984e-13,0.0
5.225316455696203,0.3181359649204854,2.5542370913478032e-14,0.0
5.225316455696203,0.39766995615060674,3.360603223059956e-13,0.0
5.225316455696203,0.47720394738072813,5.098871080746175e-14,0.0
5.225316455696203,0.5567379386108494,2.690397212323027e-14,0.0
5.225316455696203,0.6362719298409708,3.099497705040545e-13,0.0
5.225316455696203,0.7158059210710922,2.675786708860466e-13,0.0
5.225316455696203,0.7953399123012135,2.8561554679716475e-13,0.0
5.225316455696203,0.8748739035313349,9.558224834661193e-14,0.0
5.225316455696203,0.9544078947614563,2.3218347690790507e-13,0.0
5.225316455696203,1.0339418859915777,1.0919638398005146e-13,0.0
5.225316455696203,1.1134758772216988,6.566850799053791e-14,0.0
5.225316455696203,1.1930098684518202,1.0069060778545577e-13,0.0
5.225316455696203,1.2725438596819416,8.680110483664333e-14,0.0
5.225316455696203,1.352077850912063,8.160776077922477e-14,0.0
5.225316455696203,1.4316118421421844,2.32825680501349e-13,0.0
5.225316455696203,1.5111458333723056,1.379849516532665e-13,0.0
5.225316455696203,1.590679824602427,4.6817346116963915e-14,0.0
5.225316455696203,1.6702138158325484,3.41464833842785e-13,0.0
5.225316455696203,1.7497478070626697,2.0228462297740622e-14,0.0
5.225316455696203,1.8292817982927911,1.092409641163256e-13,0.0
5.225316455696203,1.9088157895229125,3.1822875549241436e-14,0.0
5.225316455696203,1.9883497807530337,1.5089160093702618e-15,0.0
5.225316455696203,2.0678837719831553,1.357333709012197e-13,0.0
5.225316455696203,2.1474177632132765,3.2076094904907685e-13,0.0
5.225316455696203,2.2269517544433977,7.02163591325853e-14,0.0
5.225316455696203,2.3064857456735193,192562551352576.28,11082956.812302627
5.225316455696203,2.3860197369036404,202101678569907.5,10044356.66713
5.225316455696203,2.465553728133762,215912403084936.34,8978424.939189674
5.225316455696203,2.5450877193638832,227294982574481.34,7926159.002633197
5.225316455696203,2.6246217105940044,237327666773297.5,6873893.066076722
5.225316455696203,2.704155701824126,246115796867775.0,5821627.129520245
5.225316455696203,2.783689693054247,253384681844548.78,4762528.297271844
5.225316455696203,2.863223684284369,259030971087601.1,3703429.465023443
5.225316455696203,2.94275767551449,263321414370843.8,2651163.528466966
5.225316455696203,3.022291666744611,266484807111984.9,1592064.6962185649
5.225316455696203,3.1018256579747328,267938058806315.47,532965.8639701634
5.225316455696203,3.181359649204854,267816757749777.56,-532965.8639701634
5.225316455696203,3.2608936404349755,266044777235342.47,-1592064.6962185649
5.225316455696203,3.3404276316650967,263331890708665.62,-2651163.528466966
5.225316455696203,3.419961622895218,259100982803667.0,-3703429.465023443
5.225316455696203,3.4994956141253395,253258995618314.0,-4762528.297271844
5.225316455696203,3.5790296053554607,246202187066970.6,-5821627.129520245
5.225316455696203,3.6585635965855823,237329598506484.62,-6873893.066076722
5.225316455696203,3.7380975878157034,227414546639795.6,-7926159.002633197
5.225316455696203,3.817631579045825,215896626062241.22,-8978424.939189674
5.225316455696203,3.8971655702759462,202053774105979.75,-10044356.66713
5.225316455696203,3.9766995615060674,190898452779279.44,-11082956.812302627
5.225316455696203,4.056233552736189,1.869142707307515e-14,0.0
5.225316455696203,4.135767543966311,1.2518207517826274e-13,0.0
5.225316455696203,4.215301535196431,8.470867144854144e-14,0.0
5.225316455696203,4.294835526426553,9.214363757956202e-13,0.0
5.225316455696203,4.374369517656675,1.434756436986952e-14,0.0
5.225316455696203,4.453903508886795,6.579476331114659e-15,0.0
5.225316455696203,4.533437500116917,1.2391177564474487e-13,0.0
5.225316455696203,4.6129714913470385,1.1355446831433423e-13,0.0
5.225316455696203,4.692505482577159,1.407572673165401e-13,0.0
5.225316455696203,4.772039473807281,9.897851003833764e-14,0.0
5.225316455696203,4.8515734650374025,1.1341506882326369e-13,0.0
5.225316455696203,4.931107456267524,8.032525348703004e-14,0.0
5.225316455696203,5.010641447497645,8.248399775895188e-14,0.0
5.225316455696203,5.0901754387277665,4.1670348248846353e-13,0.0
5.225316455696203,5.169709429957888,7.986057888408e-14,0.0
5.225316455696203,5.249243421188009,8.470644420904126e-14,0.0
5.225316455696203,5.32877741241813,2.565360848876506e-13,0.0
5.225316455696203,5.408311403648252,1.1315390366161613e-13,0.0
5.225316455696203,5.487845394878374,7.889155339060122e-14,0.0
5.225316455696203,5.567379386108494,1.6138772094796641e-13,0.0
5.225316455696203,5.646913377338616,8.050284899923318e-15,0.0
5.225316455696203,5.726447368568738,3.3552542715657327e-13,0.0
5.225316455696203,5.805981359798858,6.855522694705118e-14,0.0
5.225316455696203,5.88551535102898,3.560439729956549e-14,0.0
5.225316455696203,5.9650493422591016,4.5446529352176385e-14,0.0
5.225316455696203,6.044583333489222,3.1317406395132803e-14,0.0
5.225316455696203,6.124117324719344,9.113604645095217e-13,0.0
5.225316455696203,6.2036513159494655,1.3360844634179189e-13,0.0
5.225316455696203,6.283185307179586,3.859936594391348e-13,0.0
5.281012658227848,0.0,2.0062852208145073e-13,0.0
5.281012658227848,0.07953399123012135,6.057127659427706e-13,0.0
5.281012658227848,0.1590679824602427,5.671427387315219e-13,0.0
5.281012658227848,0.23860197369036407,3.028491015894987e-14,0.0
5.281012658227848,0.3181359649204854,2.295799879846759e-13,0.0
5.281012658227848,0.39766995615060674,2.7611458380454044e-14,0.0
5.281012658227848,0.47720394738072813,4.831806563188346e-14,0.0
5.281012658227848,0.5567379386108494,1.5680035673769562e-13,0.0
5.281012658227848,0.6362719298409708,1.5130142967723518e-13,0.0
5.281012658227848,0.7158059210710922,6.097890328453878e-13,0.0
5.281012658227848,0.7953399123012135,3.443789152694999e-14,0.0
5.281012658227848,0.8748739035313349,1.6357891810025665e-13,0.0
5.281012658227848,0.9544078947614563,2.6570566177872234e-13,0.0
5.281012658227848,1.0339418859915777,1.6641039462477926e-13,0.0
5.281012658227848,1.1134758772216988,5.918129200909359e-13,0.0
5.281012658227848,1.1930098684518202,1.9749967409208078e-13,0.0
5.281012658227848,1.2725438596819416,1.3282097632231037e-13,0.0
5.281012658227848,1.352077850912063,1.0338113835754319e-12,0.0
5.281012658227848,1.4316118421421844,1.1079680951462353e-12,0.0
5.281012658227848,1.5111458333723056,1.4425530113112975e-13,0.0
5.281012658227848,1.590679824602427,7.76057559954707e-14,0.0
5.281012658227848,1.6702138158325484,6.00938793846554e-14,0.0
5.281012658227848,1.7497478070626697,7.227663499980117e-14,0.0
5.281012658227848,1.8292817982927911,9.601257672499399e-15,0.0
5.281012658227848,1.9088157895229125,1.504731225471302e-14,0.0
5.281012658227848,1.9883497807530337,1.90741189001192e-14,0.0
5.281012658227848,2.0678837719831553,8.406600682624466e-14,0.0
5.281012658227848,2.1474177632132765,1.036063216355187e-13,0.0
5.281012658227848,2.2269517544433977,184621354551849.72,12128389.853167178
5.281012658227848,2.3064857456735193,200043395213092.56,11089789.707994552
5.281012658227848,2.3860197369036404,213545496986802.66,10044356.66713
5.281012658227848,2.465553728133762,227231651595343.94,8978424.939189674
5.281012658227848,2.5450877193638832,238880858785249.2,7926159.002633197
5.281012658227848,2.6246217105940044,249210976053009.03,6873893.066076722
5.281012658227848,2.704155701824126,257797376004513.12,5821627.129520245
5.281012658227848,2.783689693054247,265164502355814.06,4762528.297271844
5.281012658227848,2.863223684284369,270913730633251.1,3703429.465023443
5.281012658227848,2.94275767551449,275273340368221.53,2651163.528466966
5.281012658227848,3.022291666744611,278051030874000.5,1592064.6962185649
5.281012658227848,3.1018256579747328,279619139624676.06,532965.8639701634
5.281012658227848,3.181359649204854,279935491140907.9,-532965.8639701634
5.281012658227848,3.2608936404349755,278288793898431.97,-1592064.6962185649
5.281012658227848,3.3404276316650967,275211625748275.6,-2651163.528466966
5.281012658227848,3.419961622895218,270603923791485.53,-3703429.465023443
5.281012658227848,3.4994956141253395,265212967559546.44,-4762528.297271844
5.281012658227848,3.5790296053554607,257557696414715.97,-5821627.129520245
5.281012658227848,3.6585635965855823,248989231845094.03,-6873893.066076722
5.281012658227848,3.7380975878157034,238913181461155.84,-7926159.002633197
5.281012658227848,3.817631579045825,227365850027602.94,-8978424.939189674
5.281012658227848,3.8971655702759462,213656772981735.66,-10044356.66713
5.281012658227848,3.9766995615060674,200215929458304.03,-11089789.707994552
5.281012658227848,4.056233552736189,184477924820557.03,-12128389.853167178
5.281012658227848,4.135767543966311,1.1606531538826596e-14,0.0
5.281012658227848,4.215301535196431,9.122596516540249e-14,0.0
5.281012658227848,4.294835526426553,8.54158980363343e-15,0.0
5.281012658227848,4.374369517656675,1.212059710337862e-13,0.0
5.281012658227848,4.453903508886795,1.1772755664085813e-14,0.0
5.281012658227848,4.533437500116917,3.9885228432750474e-13,0.0
5.281012658227848,4.6129714913470385,5.076084571065204e-13,0.0
5.281012658227848,4.692505482577159,3.72513395709487e-13,0.0
5.281012658227848,4.772039473807281,5.769635226187327e-13,0.0
5.281012658227848,4.8515734650374025,1.31172680962166e-13,0.0
5.281012658227848,4.931107456267524,5.937010234349194e-13,0.0
5.281012658227848,5.010641447497645,9.041995726000618e-13,0.0
5.281012658227848,5.0901754387277665,5.024300977003324e-13,0.0
5.281012658227848,5.169709429957888,1.7745789361210616e-13,0.0
5.281012658227848,5.249243421188009,6.230276845834081e-14,0.0
5.281012658227848,5.32877741241813,9.116352050735818e-13,0.0
5.281012658227848,5.408311403648252,4.1339402766260863e-13,0.0
5.281012658227848,5.487845394878374,2.1337099792379514e-13,0.0
5.281012658227848,5.567379386108494,1.420019411141852e-13,0.0
5.281012658227848,5.646913377338616,1.496633055863332e-14,0.0
5.281012658227848,5.726447368568738,1.892462944850851e-13,0.0
5.281012658227848,5.805981359798858,5.750285680978387e-13,0.0
5.281012658227848,5.88551535102898,4.479144136129587e-14,0.0
5.281012658227848,5.9650493422591016,2.849540632356343e-13,0.0
5.281012658227848,6.044583333489222,1.1057346098361333e-13,0.0
5.281012658227848,6.124117324719344,1.397738401322585e-12,0.0
5.281012658227848,6.2036513159494655,3.4014462327641446e-14,0.0
5.281012658227848,6.283185307179586,7.154891804570414e-13,0.0
5.336708860759494,0.0,3.727600286571749e-14,0.0
5.336708860759494,0.07953399123012135,5.602342898247713e-13,0.0
5.336708860759494,0.1590679824602427,6.519517913191193e-14,0.0
5.336708860759494,0.23860197369036407,6.091051208743409e-13,0.0
5.336708860759494,0.3181359649204854,2.4771416876568957e-13,0.0
5.336708860759494,0.39766995615060674,2.3910627978143084e-13,0.0
5.336708860759494,0.47720394738072813,2.632064646789575e-13,0.0
5.336708860759494,0.5567379386108494,1.833728868839885e-13,0.0
5.336708860759494,0.6362719298409708,1.9080686354011172e-13,0.0
5.336708860759494,0.7158059210710922,5.632221633044026e-13,0.0
5.336708860759494,0.7953399123012135,4.586928545553225e-13,0.0
5.336708860759494,0.8748739035313349,3.6447445659888504e-13,0.0
5.336708860759494,0.9544078947614563,1.1389969893576298e-13,0.0
5.336708860759494,1.0339418859915777,1.1828121729138165e-12,0.0
5.336708860759494,1.1134758772216988,2.8142642578073364e-13,0.0
5.336708860759494,1.1930098684518202,8.22676340824073e-14,0.0
5.336708860759494,1.2725438596819416,4.569225889992368e-13,0.0
5.336708860759494,1.352077850912063,3.770811123509452e-13,0.0
5.336708860759494,1.4316118421421844,7.643785970101159e-14,0.0
5.336708860759494,1.5111458333723056,1.6382796198403242e-13,0.0
5.336708860759494,1.590679824602427,1.0555804103550511e-13,0.0
5.336708860759494,1.6702138158325484,7.2922125418882e-14,0.0
5.336708860759494,1.7497478070626697,1.5010916108107034e-13,0.0
5.336708860759494,1.8292817982927911,2.6159168758899262e-14,0.0
5.336708860759494,1.9088157895229125,9.624226284876828e-14,0.0
5.336708860759494,1.9883497807530337,7.605266078764989e-14,0.0
5.336708860759494,2.0678837719831553,1.3371068627033709e-13,0.0
5.336708860759494,2.1474177632132765,3.03486694831846e-14,0.0
5.336708860759494,2.2269517544433977,197950432546623.28,12135222.748859104
5.336708860759494,2.3064857456735193,210674833948309.0,11096622.603686478
5.336708860759494,2.3860197369036404,225801227565984.72,10037523.771438077
5.336708860759494,2.465553728133762,238844364685005.2,8978424.939189674
5.336708860759494,2.5450877193638832,250967233550110.3,7919326.106941273
5.336708860759494,2.6246217105940044,260685656346116.0,6867060.170384796
5.336708860759494,2.704155701824126,269635286855576.53,5814794.23382832
5.336708860759494,2.783689693054247,276851041714580.12,4762528.297271844
5.336708860759494,2.863223684284369,282232568794703.5,3703429.465023443
5.336708860759494,2.94275767551449,287170880185587.1,2651163.528466966
5.336708860759494,3.022291666744611,290212809022854.56,1592064.6962185649
5.336708860759494,3.1018256579747328,291586021983063.7,532965.8639701634
5.336708860759494,3.181359649204854,291868678656655.4,-532965.8639701634
5.336708860759494,3.2608936404349755,290233803263325.0,-1592064.6962185649
5.336708860759494,3.3404276316650967,287076120841079.4,-2651163.528466966
