Gain [dB],Phase [rads.],Amplitude [dBm],frequency_lc
5.058227848101266,5.9650493422591016,1.224932855487442e-13,1819205.5612500554
5.058227848101266,6.044583333489222,2.0258512397801077e-13,1653922.0912500503
5.058227848101266,6.124117324719344,2.3700361968649484e-13,3427457.2200001045
5.058227848101266,6.2036513159494655,1.8646329305689356e-13,1339666.0200000408
5.058227848101266,6.283185307179586,2.2911721954694974e-13,-3401359.8300001035
5.113924050632912,0.0,3.8022140459261927e-13,-3365475.9187501026
5.113924050632912,0.07953399123012135,2.610300457850808e-13,-1300519.9350000396
5.113924050632912,0.1590679824602427,6.830965190967226e-14,-1453842.1012500443
5.113924050632912,0.23860197369036407,1.2224388389051098e-13,-1616950.7887500492
5.113924050632912,0.3181359649204854,5.71643466310838e-13,-1783321.6500000544
5.113924050632912,0.39766995615060674,7.608794704088183e-14,-1951867.2937500593
5.113924050632912,0.47720394738072813,1.692043914170807e-13,-2122587.7200000645
5.113924050632912,0.5567379386108494,5.663834794699114e-13,-2296570.3200000697
5.113924050632912,0.6362719298409708,9.102170766700357e-13,-2473815.0937500754
5.113924050632912,0.7158059210710922,1.03167110640653e-13,-2645622.9112500804
5.113924050632912,0.7953399123012135,2.762778801600715e-13,-2823955.076250086
5.113924050632912,0.8748739035313349,8.91037132888868e-13,-3008811.5887500914
5.113924050632912,0.9544078947614563,1.4965347013838116e-14,-3199105.0575000974
5.113924050632912,1.0339418859915777,1.2513280265439555e-14,-3362213.7450001026
5.113924050632912,1.1134758772216988,1.399507708286434e-12,-3562293.7350001084
5.113924050632912,1.1930098684518202,3.8353931264349994e-13,-3766723.2900001146
5.113924050632912,1.2725438596819416,1.931154967904079e-13,-3970065.453750121
5.113924050632912,1.352077850912063,1.3328772161286077e-14,-4187543.7037501275
5.113924050632912,1.4316118421421844,2.760432698929102e-15,4289758.481250131
5.113924050632912,1.5111458333723056,1.6536386467142956e-13,4078804.578750124
5.113924050632912,1.590679824602427,3.074732654304684e-14,3842840.677500117
5.113924050632912,1.6702138158325484,3.500890941534871e-14,3614488.51500011
5.113924050632912,1.7497478070626697,1.8604419363908077e-14,3382874.178750103
5.113924050632912,1.8292817982927911,2.2103671579827265e-14,3150172.451250096
5.113924050632912,1.9088157895229125,2.3736532379034353e-15,2916383.332500089
5.113924050632912,1.9883497807530337,8.77570016855193e-15,2681506.8225000817
5.113924050632912,2.0678837719831553,3.10940645340229e-15,2449892.4862500746
5.113924050632912,2.1474177632132765,7.853417941541799e-13,2208491.628750067
5.113924050632912,2.2269517544433977,8.057012013171345e-15,1979052.0750000603
5.113924050632912,2.3064857456735193,1.3970404933221275e-14,1745262.9562500531
5.113924050632912,2.3860197369036404,5.97991176620774e-13,919932.997500028
5.113924050632912,2.465553728133762,192917625547058.1,822067.7850000251
5.113924050632912,2.5450877193638832,204333245711941.06,724202.572500022
5.113924050632912,2.6246217105940044,214214217530519.28,626337.3600000191
5.113924050632912,2.704155701824126,222839061472373.94,529559.5387500161
5.113924050632912,2.783689693054247,230031662801280.2,432781.7175000132
5.113924050632912,2.863223684284369,235651471701761.38,336003.89625001024
5.113924050632912,2.94275767551449,240271576435750.88,240313.4662500073
5.113924050632912,3.022291666744611,243052584414544.9,143535.64500000436
5.113924050632912,3.1018256579747328,244833152731932.5,47845.21500000146
5.113924050632912,3.181359649204854,244363099875915.9,-47845.21500000146
5.113924050632912,3.2608936404349755,243024735304368.2,-143535.64500000436
5.113924050632912,3.3404276316650967,239809491752109.38,-240313.4662500073
5.113924050632912,3.419961622895218,235596894457835.22,-336003.89625001024
5.113924050632912,3.4994956141253395,229752837037307.0,-432781.7175000132
5.113924050632912,3.5790296053554607,222776798484431.12,-529559.5387500161
5.113924050632912,3.6585635965855823,214416000901630.3,-626337.3600000191
5.113924050632912,3.7380975878157034,204363720767977.0,-724202.572500022
5.113924050632912,3.817631579045825,192922498786944.03,-822067.7850000251
5.113924050632912,3.8971655702759462,1.8558257068873987e-13,-919932.997500028
5.113924050632912,3.9766995615060674,8.725286668921969e-13,-1745262.9562500531
5.113924050632912,4.056233552736189,5.003868676844112e-15,-1979052.0750000603
5.113924050632912,4.135767543966311,1.6344722216651004e-13,-2208491.628750067
5.113924050632912,4.215301535196431,1.0451414455905566e-14,-2449892.4862500746
5.113924050632912,4.294835526426553,7.38152903946905e-13,-2681506.8225000817
5.113924050632912,4.374369517656675,7.551145578008533e-16,-2916383.332500089
5.113924050632912,4.453903508886795,1.147629444880948e-13,-3150172.451250096
5.113924050632912,4.533437500116917,1.3598751441695733e-13,-3382874.178750103
5.113924050632912,4.6129714913470385,1.0277044517251169e-16,-3614488.51500011
5.113924050632912,4.692505482577159,2.48409310399349e-13,-3842840.677500117
5.113924050632912,4.772039473807281,2.850067088427287e-15,-4078804.578750124
5.113924050632912,4.8515734650374025,5.6589222417370674e-15,-4289758.481250131
5.113924050632912,4.931107456267524,5.699397850081521e-15,4187543.7037501275
5.113924050632912,5.010641447497645,1.5295607281792134e-13,3970065.453750121
5.113924050632912,5.0901754387277665,1.6054254845155784e-12,3766723.2900001146
5.113924050632912,5.169709429957888,1.1373603792306177e-13,3562293.7350001084
5.113924050632912,5.249243421188009,3.045828995493877e-14,3362213.7450001026
5.113924050632912,5.32877741241813,3.416133142657224e-14,3199105.0575000974
5.113924050632912,5.408311403648252,3.509899837259452e-14,3008811.5887500914
5.113924050632912,5.487845394878374,1.051700863764076e-13,2823955.076250086
5.113924050632912,5.567379386108494,2.0224505372706671e-13,2645622.9112500804
5.113924050632912,5.646913377338616,6.315527022135663e-13,2473815.0937500754
5.113924050632912,5.726447368568738,1.869036435811826e-13,2296570.3200000697
5.113924050632912,5.805981359798858,8.628647929674968e-13,2122587.7200000645
5.113924050632912,5.88551535102898,7.315119050788002e-13,1951867.2937500593
5.113924050632912,5.9650493422591016,9.748455285262076e-14,1783321.6500000544
5.113924050632912,6.044583333489222,8.484045114438437e-14,1616950.7887500492
5.113924050632912,6.124117324719344,1.2999896821669089e-13,1453842.1012500443
5.113924050632912,6.2036513159494655,2.0559797004116546e-13,1300519.9350000396
5.113924050632912,6.283185307179586,3.8022140466062377e-13,-3365475.9187501026
5.169620253164557,0.0,4.5064808105239e-14,-1101527.3362500335
5.169620253164557,0.07953399123012135,2.487737574647697e-13,-1259199.0675000383
5.169620253164557,0.1590679824602427,6.57111989868135e-14,-1416870.7987500431
5.169620253164557,0.23860197369036407,2.7497302134993496e-13,-1578892.0950000482
5.169620253164557,0.3181359649204854,1.8904024001128816e-13,-1746350.3475000532
5.169620253164557,0.39766995615060674,1.3583689589537744e-13,-1915983.3825000583
5.169620253164557,0.47720394738072813,1.0989968146665397e-13,-2087791.2000000635
5.169620253164557,0.5567379386108494,3.306669102140502e-13,-2262861.191250069
5.169620253164557,0.6362719298409708,1.0698065433924654e-12,-2441193.356250074
5.169620253164557,0.7158059210710922,1.4340095692343278e-12,-2611913.7825000794
5.169620253164557,0.7953399123012135,2.7553672818913566e-13,-2794595.512500085
5.169620253164557,0.8748739035313349,2.5047267475002255e-13,-2980539.4162500906
5.169620253164557,0.9544078947614563,5.935973794563794e-14,-3173007.6675000964
5.169620253164557,1.0339418859915777,5.471936071324e-15,-3330679.398750101
5.169620253164557,1.1134758772216988,6.05766050215093e-14,-3532934.1712501077
5.169620253164557,1.1930098684518202,3.456924910458782e-14,-3737363.726250114
5.169620253164557,1.2725438596819416,1.1297871338925756e-13,-3943968.06375012
5.169620253164557,1.352077850912063,1.3300442910530648e-15,-4152747.1837501265
5.169620253164557,1.4316118421421844,6.808340625301895e-14,4316943.2625001315
5.169620253164557,1.5111458333723056,4.8896268389404085e-14,4104901.968750125
5.169620253164557,1.590679824602427,1.1117368640672133e-14,3866763.2850001175
5.169620253164557,1.6702138158325484,2.515428527025819e-14,3637323.7312501105
5.169620253164557,1.7497478070626697,1.3352989080482457e-14,3404622.0037501035
5.169620253164557,1.8292817982927911,2.120199365406556e-14,3171920.2762500965
5.169620253164557,1.9088157895229125,2.2362127117708896e-13,2937043.7662500893
5.169620253164557,1.9883497807530337,3.580442142852561e-15,2701079.865000082
5.169620253164557,2.0678837719831553,4.346040003432812e-15,2468378.137500075
5.169620253164557,2.1474177632132765,3.997451593274018e-15,2229152.062500068
5.169620253164557,2.2269517544433977,5.072328518420659e-13,1994275.5525000608
5.169620253164557,2.3064857456735193,9.151392006814162e-14,1018885.601250031
5.169620253164557,2.3860197369036404,191508433739624.94,921020.388750028
5.169620253164557,2.465553728133762,204309726539542.0,822067.7850000251
5.169620253164557,2.5450877193638832,215698486340586.94,724202.572500022
5.169620253164557,2.6246217105940044,225852350243960.62,626337.3600000191
5.169620253164557,2.704155701824126,234393923346523.75,529559.5387500161
5.169620253164557,2.783689693054247,241625076966670.25,432781.7175000132
5.169620253164557,2.863223684284369,247413167477551.1,336003.89625001024
5.169620253164557,2.94275767551449,252253019409772.78,240313.4662500073
5.169620253164557,3.022291666744611,254783685285420.56,143535.64500000436
5.169620253164557,3.1018256579747328,256563735177090.47,47845.21500000146
5.169620253164557,3.181359649204854,256184866849829.06,-47845.21500000146
5.169620253164557,3.2608936404349755,254930437206855.94,-143535.64500000436
5.169620253164557,3.3404276316650967,251707555937515.44,-240313.4662500073
5.169620253164557,3.419961622895218,247364175367109.38,-336003.89625001024
5.169620253164557,3.4994956141253395,241548924549923.78,-432781.7175000132
5.169620253164557,3.5790296053554607,234401326060468.53,-529559.5387500161
5.169620253164557,3.6585635965855823,225898943750582.16,-626337.3600000191
5.169620253164557,3.7380975878157034,215753458277401.8,-724202.572500022
5.169620253164557,3.817631579045825,204269176154095.97,-822067.7850000251
5.169620253164557,3.8971655702759462,191539219292126.84,-921020.388750028
5.169620253164557,3.9766995615060674,2.196189790062108e-15,-1017798.2100000309
5.169620253164557,4.056233552736189,1.157041432082547e-15,-1994275.5525000608
5.169620253164557,4.135767543966311,7.137188114340586e-14,-2229152.062500068
5.169620253164557,4.215301535196431,1.651187980354954e-12,-2468378.137500075
5.169620253164557,4.294835526426553,1.6229861644884401e-12,-2701079.865000082
5.169620253164557,4.374369517656675,1.3825716979326265e-15,-2937043.7662500893
5.169620253164557,4.453903508886795,9.899917817482732e-14,-3171920.2762500965
5.169620253164557,4.533437500116917,8.45081606073463e-16,-3404622.0037501035
5.169620253164557,4.6129714913470385,3.993784523542487e-14,-3638411.122500111
5.169620253164557,4.692505482577159,8.708955644231488e-15,-3866763.2850001175
5.169620253164557,4.772039473807281,8.135403834708625e-14,-4104901.968750125
5.169620253164557,4.8515734650374025,2.8664154334694223e-14,-4316943.2625001315
5.169620253164557,4.931107456267524,2.1431803907881443e-14,4152747.1837501265
5.169620253164557,5.010641447497645,9.94992647767057e-14,3943968.06375012
5.169620253164557,5.0901754387277665,1.9026497099896947e-13,3737363.726250114
5.169620253164557,5.169709429957888,5.977584184117855e-14,3532934.1712501077
5.169620253164557,5.249243421188009,2.6544624183378155e-14,3330679.398750101
5.169620253164557,5.32877741241813,2.8846818939079437e-13,3173007.6675000964
5.169620253164557,5.408311403648252,2.3180514059354015e-14,2980539.4162500906
5.169620253164557,5.487845394878374,1.9938048947369667e-14,2794595.512500085
5.169620253164557,5.567379386108494,5.4784750711553866e-14,2611913.7825000794
5.169620253164557,5.646913377338616,5.910168788369333e-13,2441193.356250074
5.169620253164557,5.726447368568738,1.1852166997125764e-13,2262861.191250069
5.169620253164557,5.805981359798858,2.9329394370825117e-13,2087791.2000000635
5.169620253164557,5.88551535102898,8.441131187533915e-14,1915983.3825000583
5.169620253164557,5.9650493422591016,2.6149758599717425e-13,1746350.3475000532
5.169620253164557,6.044583333489222,5.274977154989739e-13,1578892.0950000482
5.169620253164557,6.124117324719344,1.2495943302057049e-12,1416870.7987500431
5.169620253164557,6.2036513159494655,1.1329095642135965e-12,1259199.0675000383
5.169620253164557,6.283185307179586,4.5064808106600805e-14,-1101527.3362500335
5.225316455696203,0.0,3.8435686488000875e-13,-3292620.7050001
5.225316455696203,0.07953399123012135,1.2743253291925775e-12,-3303494.6175001008
5.225316455696203,0.1590679824602427,9.910591746890659e-13,-1380986.887500042
5.225316455696203,0.23860197369036407,2.4944090415750024e-13,-1539746.0100000468
5.225316455696203,0.3181359649204854,9.25344834255216e-14,-1709379.045000052
5.225316455696203,0.39766995615060674,9.305598000306498e-13,-1880099.4712500572
5.225316455696203,0.47720394738072813,7.259517042527798e-14,-2052994.6800000626
5.225316455696203,0.5567379386108494,1.9766119195005685e-13,-2229152.062500068
5.225316455696203,0.6362719298409708,6.835479629685384e-14,-2408571.6187500735
5.225316455696203,0.7158059210710922,1.0895368710392327e-12,-2583641.6100000786
5.225316455696203,0.7953399123012135,2.114516039021046e-13,-2763061.166250084
5.225316455696203,0.8748739035313349,5.891270881633395e-14,-2949005.0700000897
5.225316455696203,0.9544078947614563,1.545118261888475e-12,-3144735.4950000956
5.225316455696203,1.0339418859915777,3.494402608061368e-14,-3299145.0525001003
5.225316455696203,1.1134758772216988,4.7420710408095366e-14,-3504661.998750107
5.225316455696203,1.1930098684518202,4.2103054114372206e-15,-3708004.162500113
5.225316455696203,1.2725438596819416,9.703000854762847e-15,-3917870.6737501193
5.225316455696203,1.352077850912063,5.307438111933772e-14,-4132086.7500001257
5.225316455696203,1.4316118421421844,1.1862528692738374e-13,4347390.2175001325
5.225316455696203,1.5111458333723056,1.2934747931027525e-14,4132086.7500001257
5.225316455696203,1.590679824602427,5.221641095957853e-15,3893948.0662501184
5.225316455696203,1.6702138158325484,5.765923487902726e-14,3662333.7300001113
5.225316455696203,1.7497478070626697,5.159863399647425e-16,3426369.828750104
5.225316455696203,1.8292817982927911,5.540565722799668e-14,3192580.7100000973
5.225316455696203,1.9088157895229125,7.088081843950772e-16,2956616.80875009
5.225316455696203,1.9883497807530337,1.317410149272279e-15,2719565.5162500828
5.225316455696203,2.0678837719831553,1.7950170415649995e-13,2486863.7887500757
5.225316455696203,2.1474177632132765,1.7265275906235737e-12,2248725.1050000684
5.225316455696203,2.2269517544433977,2.133333297407448e-14,2011673.8125000612
5.225316455696203,2.3064857456735193,188795510832988.6,1021060.3837500311
5.225316455696203,2.3860197369036404,202917560276648.6,921020.388750028
5.225316455696203,2.465553728133762,215827075979713.47,822067.7850000251
5.225316455696203,2.5450877193638832,227210285922290.25,724202.572500022
5.225316455696203,2.6246217105940044,237385167805839.62,626337.3600000191
5.225316455696203,2.704155701824126,246018591928210.22,529559.5387500161
5.225316455696203,2.783689693054247,253423949629471.84,432781.7175000132
5.225316455696203,2.863223684284369,258931426397170.06,336003.89625001024
5.225316455696203,2.94275767551449,263405333191945.62,240313.4662500073
5.225316455696203,3.022291666744611,266259199452932.5,143535.64500000436
